64.501892	-164.443481 
30.662403	18.877775 
81.388275	-106.855095 
109.570198	-110.393555 
28.990213	-196.037659 
32.692348	-9.988475 
18.865925	-119.383232 
58.540321	-188.244385 
50.620235	-11.904029 
-40.204784	-70.479889 
68.451202	-62.320419 
83.000114	-78.768097 
-2.893401	-98.798210 
-40.844166	-199.183319 
59.859715	-40.473606 
-30.380331	-59.737972 
-28.470806	-130.633774 
10.463614	-67.368240 
-51.238731	-179.641708 
30.247248	-120.661125 
48.754654	5.187294 
24.297606	-61.664215 
59.322285	-119.975456 
42.445847	-58.627171 
113.061508	-210.901245 
2.565806	-85.110466 
40.856510	-98.514900 
42.608170	-137.157990 
107.562027	-92.923286 
49.743622	-28.113255 
58.302280	-150.965454 
95.274918	-100.254669 
48.740200	-120.465393 
17.001091	-39.944515 
15.488319	-19.215778 
92.647285	-157.767075 
122.119141	-102.411858 
21.508163	-89.542435 
-13.800879	-92.185287 
7.078814	-132.201584 
93.531204	-138.526978 
70.428513	-97.574097 
2.834119	-39.805393 
56.787891	-66.126564 
70.518555	-77.922211 
46.211315	-71.773033 
-10000000.000000	-10000000.000000 
32.404427	-25.199574 
123.004906	-144.127319 
115.510414	-156.176331 
