49.786957	-52.034653 
17.165253	42.821064 
78.089775	6.892972 
105.436440	-53.261440 
0.508773	-46.000851 
4.524768	13.801618 
-3.670015	-26.123606 
81.471268	-17.158850 
43.739861	51.472378 
-62.721481	-9.672258 
67.983643	19.310577 
92.642265	-1.300469 
-16.581587	-17.314243 
-41.341492	-59.950287 
54.252777	17.343941 
-23.201094	8.225842 
-28.618055	-48.509678 
21.818077	16.468246 
-53.108070	-42.436375 
51.291996	-36.596737 
50.611237	27.350832 
66.592354	3.280188 
103.817947	-36.452930 
62.193039	-13.719295 
88.496262	-80.938454 
-35.199638	11.979685 
35.701710	-12.726475 
-9.014724	9.397392 
91.724571	14.636259 
34.124561	40.456116 
39.067432	-64.254738 
89.734741	-44.529461 
16.674423	-78.592239 
-23.992434	25.740543 
-9.347776	28.407755 
49.595604	-14.392141 
110.649643	-18.666040 
-27.790451	-7.658506 
-26.660803	-29.116505 
-32.469475	-73.759842 
-15.679069	-31.889256 
24.299959	-45.379951 
-44.391743	23.836618 
21.791014	-7.941321 
41.495384	13.410521 
34.200626	-27.825960 
116.708275	-75.826401 
4.782989	34.565880 
129.849472	-39.984756 
87.401321	-65.987221 
