166	382
222	474
237	451
206	451
270	413
267	352
203	462
144	393
247	362
245	360
202	391
216	449
193	426
169	477
251	458
262	411
154	434
220	392
280	399
179	451
150	426
236	445
268	394
288	455
218	412
265	444
244	457
272	370
180	458
243	375
267	451
232	449
175	477
285	424
260	395
221	386
157	354
250	423
266	407
236	440
168	411
218	420
278	366
145	439
178	401
244	418
233	434
271	477
237	392
274	458
182	369
107	359
209	446
233	390
176	463
283	432
285	320
282	382
169	367
210	367
179	433
190	461
242	459
240	372
204	435
233	400
244	433
240	376
225	419
149	470
205	442
233	441
210	387
225	443
164	373
209	466
183	460
143	378
166	369
265	357
243	461
253	441
281	396
151	410
283	369
155	417
190	411
197	471
186	464
158	475
288	478
151	358
193	378
205	453
257	451
140	350
229	442
167	397
210	380
146	468
