25	-40
20	-35
12	-55
4	-40
40	-25
25	-25
20	-35
25	-32
28	-50
30	-43
-80	-75
-85	-72
-90	-83
-79	-86
-69	-92
-56	-72
-50	-55
-79	-48
-85	-80
-90	-86
-135	-40
-127	-34
-142	-43
-139	-34
-110	-29
-150	-56
-144	-28
-100	-46
-150	-70
-112	-50
40	-10
50	-16
50	-10
50	0
50	-20
40	0
40	20
45	5
55	-10
45	-30
125	95
110	95
90	98
120	107
113	88
116	106
125	80
120	75
130	70
106	80
-15	50
-14	32
0	40
10	50
-30	59
-17	60
17	30
19	44
-20	40
5	30
29	140
27	130
18	150
18	120
50	120
28	150
33	155
43	132
43	140
23	155
-80	100
-80	90
-85	126
-90	97
-75	130
-60	92
-83	104
-57	102
-74	70
-100	130	
-130	90
-133	74
-129	65
-110	49
-115	76
-120	100
-133	110
-140	128
-146	100
-150	95
