217	366
145	464
193	390
121	424
203	369
207	489
180	426
189	380
155	393
153	382
117	392
117	351
199	464
138	479
109	484
107	375
124	435
126	450
180	467
178	418
115	375
181	485
128	405
205	493
103	426
117	402
124	420
107	470
130	431
159	479
202	352
187	453
149	460
113	416
114	431
174	422
146	403
200	492
198	414
160	490
108	382
150	389
140	470
102	410
176	418
220	442
200	386
215	459
161	446
121	419
202	385
145	454
212	464
137	372
206	392
161	399
184	460
206	362
211	414
212	421
146	409
168	493
113	460
117	365
124	408
196	476
166	401
207	463
143	491
127	368
105	355
168	458
145	493
222	491
131	413
163	468
103	363
189	360
168	386
216	435
103	434
207	448
109	367
104	366
117	415
197	369
185	447
203	416
175	407
188	487
183	464
127	481
133	382
128	369
182	397
167	473
205	394
178	471
120	370
132	395
170	461
169	361
189	351
165	439
183	434
175	386
167	413
188	422
170	406
185	428
165	403
170	374
193	437
171	373
165	379
197	433
173	407
174	360
183	372
165	415
197	442
192	430
188	475
180	381
161	410
184	352
161	360
192	424
174	433
195	386
193	355
168	450
173	469
178	362
181	385
165	362
188	394
187	385
170	456
167	417
184	398
192	400
184	435
194	391
196	384
168	407
185	439
177	407
161	450
182	357
163	450
162	427
195	407
186	393
189	460
191	423
189	392
185	472
186	446
187	370
196	414
177	379
173	361
181	440
191	380
194	368
196	354
198	473
165	387
167	405
169	447
162	351
161	381
162	463
185	384
197	436
167	368
175	447
183	363
196	429
163	416
169	458
188	432
172	391
183	479
160	361
189	479
192	412
180	424
186	467
184	437
188	364
171	408
161	357
195	440
171	390
190	428
178	377
198	404
175	421

