165	356
193	380
174	449
169	380
169	357
160	451
169	470
170	462
173	374
199	436
192	362
190	453
165	430
185	461
199	474
165	389
167	409
167	478
191	425
178	367
162	472
188	393
176	427
184	471
165	415
183	352
176	392
183	435
161	369
172	355
183	367
164	393
185	351
197	447
199	415
191	372
180	466
185	465
184	453
187	423
192	409
166	377
182	414
185	378
192	419
193	368
163	422
164	406
166	417
175	434
194	470
194	414
187	477
170	370
174	364
198	376
192	384
183	438
177	473
185	416
183	395
190	477
189	412
190	386
178	447
187	472
189	465
188	375
182	423
176	438
166	450
185	437
193	442
174	460
174	417
185	479
165	419
192	390
160	373
193	476
171	422
162	393
191	369
189	358
198	417
183	375
180	476
179	411
191	467
195	465
198	352
196	466
199	360
190	351
171	380
170	413
181	442
175	443
178	468
162	371

