-194	123
134	-193
220	-180
369	406
90	112
327	334
213	-170
318	218
287	-189
-129	48
97	171
166	218
-95	212
-108	342
-85	442
251	392
164	36
282	200
-127	-136
60	-187
204	120
357	130
76	140
108	190
-125	46
174	-150
65	90
142	240
134	68
314	282
197	-135
-188	-180
-200	447
-155	283
-138	-160
146	452
118	45
99	469
66	60
-215	109
101	-197
286	374
361	75
-104	396
-134	116
-24	472
129	-219
305	-130
-58	289
64	182
188	28
-101	-191
369	83
211	-177
136	40
108	301
227	-200
-99	199
-104	46
-101	-173
