41	-212
-72	-36
-66	-276
29	-108
-27	-138
-52	-266
-20	-194
58	-6
63	-75
33	-81
23	-170
-39	25
-65	-251
-17	-140
46	-306
16	-286
-53	-26
16	-125
8	-304
39	-2
22	-76
-11	-133
19	-268
-27	-242
17	-139
32	-159
16	20
42	-254
-36	-195
-62	-63
9	-148
-59	-199
55	-310
-32	-55
-60	-128
-3	-54
-64	-265
1	-211
-40	-177
-20	-114
-16	-40
-47	-129
41	-178
19	-164
-59	-74
-62	-183
15	27
5	-260
-55	-210
26	6
55	-196
-17	-176
38	-220
21	-321
50	-318
10	-86
-27	-120
-54	19
-19	-118
26	-293
14	-242
4	-202
35	-195
20	6
-59	5
-24	7
29	-63
-60	-194
26	-36
52	-45
-16	-27
34	-200
-72	-210
-8	-194
4	-287
-45	-76
-10	-172
-15	-311
43	-168
-24	-325
26	-151
-9	-230
-40	-47
-10	-246
-50	-25
-71	-185
19	-132
61	-76
6	8
38	-279
1	-107
18	16
26	-284
-19	-97
21	-7
42	-298
-28	-286
-65	-277
-47	-138
15	-45
45.846615	-207.883575
-65.250801	-41.725914
-69.31916	-271.807526
22.993378	-105.070068
-33.354412	-132.764587
-53.827175	-270.214264
-15.624653	-190.330063
54.711601	0.597522
35.932491	-80.722069
26.834009	-163.566971
-36.237129	27.665457
-58.352917	-255.975647
-19.729973	-133.671219
44.713737	-310.384308
17.019226	-285.878448
-47.533859	-19.394787
13.214057	-128.155945
2.174535	-299.019226
44.266609	-2.759026
15.300364	-72.243752
-8.412305	-129.594101
24.605	-263.376831
-25.224098	-241.779327
22.025208	-143.563766
36.697929	-153.510788
18.293741	22.063021
36.037384	-258.344147
-40.90472	-201.606064
-61.597736	-56.756676
8.99295	-142.338608
-52.173038	-200.958771
57.093357	-315.587067
-27.770775	-51.48558
-54.699638	-133.704117
-0.196539	-47.509293
-62.314678	-260.09314
2.245674	-209.19632
-42.194191	-174.759247
-26.180944	-108.145058
-14.558641	-43.691307
-46.640461	-135.154449
43.938477	-176.822693
25.135227	-163.568253
-59.057892	-79.30378
-57.258492	-181.503525
8.446486	23.282204
4.722495	-266.54541
-55.380047	-212.924377
29.056398	12.617176
49.455673	-191.671219
-14.154668	-177.456741
41.764366	-218.220673
15.190344	-319.360809
54.03653	-323.267883
12.104893	-91.692162
-21.863277	-120.598373
-58.837215	23.506516
-12.779748	-124.512497
29.138004	-286.706696
8.626148	-240.283493
6.907285	-200.331772
31.404827	-198.070496
18.154453	9.450331
-61.613331	2.0141
-24.389019	6.823756
31.084383	-69.749626
-56.495407	-190.676987
22.888912	-42.709038
52.304848	-48.900661
-11.164922	-22.275581
35.455032	-196.863708
-65.666954	-214.264694
-13.619526	-188.655197
2.50737	-286.4375
-39.624866	-71.025635
-16.151035	-176.059601
-11.266823	-314.760529
48.552444	-168.655197
-25.493912	-320.762238
30.933775	-149.712875
-11.788934	-229.102966
-33.580219	-46.03717
-16.486008	-246.438583
-43.451614	-25.066439
-74.938263	-187.35228
14.970305	-134.987183
12.325785	9.844264
36.062595	-279.302277
-3.16129	-113.425339
18.171118	15.393079
25.323435	-288.69751
-19.981201	-91.655205
19.679983	-5.685965
39.84341	-302.102753
-26.249733	-284.659912
-59.673573	-272.561432
-51.760307	-141.151672
17.97821	-49.450974
