67.081558	-31.125107 
12.443103	35.525448 
89.202499	-24.943302 
122.082520	-80.403099 
0.556996	-20.315632 
8.846289	28.187492 
-5.146396	6.245346 
82.697365	-61.592415 
27.933720	33.959633 
-55.615440	-24.561411 
86.554314	-7.948395 
98.378723	-17.450031 
-17.064335	-20.232035 
-42.656929	-68.715408 
71.132378	-8.766458 
-19.241373	15.816244 
-35.102757	-54.886257 
15.273698	11.727419 
-52.914757	-50.706520 
11.268784	-25.215483 
67.010033	6.274047 
71.517021	-19.568966 
121.750275	-48.480988 
75.770370	-26.105501 
98.309456	-100.307243 
-41.077393	-30.854385 
38.753975	15.586247 
-17.941423	-3.833714 
104.256584	-6.691511 
23.157326	22.431208 
-5.242457	-34.433804 
99.074631	-53.749718 
-20.744234	-48.851070 
-29.199774	3.939956 
-3.594061	19.941021 
21.374031	-12.920935 
118.489914	-11.393938 
-32.103455	28.214455 
-44.110523	-6.726412 
-42.071175	-92.455711 
-32.034882	-9.586356 
0.848884	-8.660064 
-46.304585	16.289013 
15.294703	0.990218 
36.079788	-4.050050 
109.526550	-33.479382 
108.704887	-87.100761 
-3.400346	36.676895 
130.069092	-20.755596 
81.832588	-92.113609 
